Date,Amgen Inc. (AMGN),Teva Pharmaceutical Industries Limited (TEVA),Medtronic plc (MDT),Novartis AG (NVS),UnitedHealth Group Incorporated (UNH)
8/6/2009,53.842105,43.388887,30.321389,33.6343,23.296266
8/5/2009,55.279316,43.73927,30.696357,33.984422,23.475607
8/4/2009,57.142367,44.798757,30.849754,33.872682,24.148132
8/3/2009,55.785,44.698649,30.611135,34.16321,24.533713
7/31/2009,55.279316,44.369957,30.185033,33.984422,25.161402
7/30/2009,55.989048,43.937403,30.133903,33.232028,25.197271
7/29/2009,56.095507,45.126924,29.810065,32.501982,25.475248
7/28/2009,55.376902,44.295092,29.673713,32.9415,26.076037
7/27/2009,53.91308,42.50665,29.665192,32.867004,24.766855
7/24/2009,54.046153,41.882776,29.869719,33.023444,24.497844
7/23/2009,53.088015,41.749682,29.298745,32.956399,24.255735
7/22/2009,51.78388,41.150765,29.051605,32.799958,23.314201
7/21/2009,52.014545,41.591635,29.83563,32.725465,22.946554
7/20/2009,51.695165,41.084217,29.614059,32.345541,22.274029
7/17/2009,52.156491,41.06758,29.545881,31.578248,22.498204
7/16/2009,51.872598,41.233947,29.520316,31.28772,22.641676
7/15/2009,51.340297,41.416951,29.435097,30.505527,22.336797
7/14/2009,51.544345,41.175719,28.761856,29.611592,22.21126
7/13/2009,51.4645,41.009352,28.497672,29.65629,22.426468
7/10/2009,51.287069,40.418751,27.952262,29.216771,22.12159
7/9/2009,51.570962,40.585119,27.892608,29.835075,22.363699
7/8/2009,52.786378,40.551844,27.969306,29.686085,22.12159
7/7/2009,46.336681,40.976078,28.246272,29.492401,22.56994
7/6/2009,46.176991,41.325449,28.762921,30.162853,21.601504
7/2/2009,45.662436,41.342086,29.01701,29.887221,21.440097
7/1/2009,46.806878,41.749682,29.398145,30.766257,22.560972
6/30/2009,46.966568,41.042626,29.550598,30.386336,22.399566
6/29/2009,47.117388,40.884579,29.465903,30.669413,22.525105
6/26/2009,46.842365,40.427068,29.618357,30.796056,22.21126
6/25/2009,46.061658,39.986198,29.406616,30.661965,22.408533
6/24/2009,45.254337,39.412235,28.466485,30.840753,22.247127
6/23/2009,45.36967,38.621993,28.263212,31.451609,22.005019
6/22/2009,45.236597,38.888179,28.110758,30.654517,22.022952
6/19/2009,46.43427,39.320732,28.762921,31.243022,22.803082
6/18/2009,47.046413,39.428872,28.246272,31.175977,22.821016
6/17/2009,46.851239,39.736649,27.890548,31.190876,21.538735
6/16/2009,45.431771,39.736649,27.433187,30.483177,21.538735
6/15/2009,43.861487,39.811514,27.246853,30.460829,21.081418
6/12/2009,44.713169,40.543528,28.474953,31.250473,21.709107
6/11/2009,44.251842,40.535207,28.576591,30.013863,21.565635
6/10/2009,44.45589,39.894696,28.500364,29.5073,23.072091
6/9/2009,45.023676,40.094337,28.864559,29.917019,23.296266
6/8/2009,45.174492,39.744966,28.559651,29.671189,23.359035
6/5/2009,45.147878,39.736649,28.754453,29.403008,24.300571
6/4/2009,45.254337,39.828151,28.898435,29.827627,24.45301
6/3/2009,46.061658,38.755086,29.804687,29.574345,24.659251
6/2/2009,45.005932,38.430672,30.346747,29.648838,25.197271
6/1/2009,44.447016,38.746769,29.55907,30.05111,24.659251
5/29/2009,44.30507,38.563765,29.093237,29.812727,23.852221
5/28/2009,44.429276,38.522174,28.7968,29.514748,24.381274
5/27/2009,44.13651,38.572082,28.593527,29.782929,24.650283
5/26/2009,44.651068,38.813314,28.415666,30.080908,24.381274
5/22/2009,43.737284,37.823434,27.221445,29.857425,23.58321
5/21/2009,43.905848,36.833551,27.094401,29.984065,24.139165
5/20/2009,44.881729,37.182923,27.263793,29.984065,24.910327
5/19/2009,44.30507,37.224514,26.8996,29.730783,24.623382
5/18/2009,43.772772,37.291062,28.762921,29.551995,24.937227
5/15/2009,42.725916,37.374244,28.288623,29.22422,24.668218
5/14/2009,42.743659,37.399198,28.449545,29.879773,24.92826
5/13/2009,42.628327,37.299379,28.161577,29.663738,24.802723
5/12/2009,42.779147,37.532291,28.839148,28.769802,24.497844
5/11/2009,42.512994,37.557248,28.36485,28.255791,24.739954
5/8/2009,41.874237,36.625593,28.983134,28.576118,25.88773
5/7/2009,41.767778,36.829392,28.661286,28.523972,25.457313
5/6/2009,42.255719,36.713316,27.246853,28.754903,23.251432
5/5/2009,42.575099,36.348505,27.424718,28.077003,22.919652
5/4/2009,43.036422,36.580657,28.034531,28.740007,21.269724
5/1/2009,43.125141,36.613822,27.238385,28.218544,20.597199
4/30/2009,43.000938,36.38996,27.102871,28.240892,21.090385
4/29/2009,45.272081,36.763064,26.848782,28.263239,21.40423
4/28/2009,44.748653,37.409774,25.950998,27.622588,21.422163
4/27/2009,44.517991,37.194205,25.375062,27.168171,20.633068
4/24/2009,44.207485,36.87085,25.053216,27.451248,20.677902
4/23/2009,41.537113,36.481164,25.171791,27.399102,20.767572
4/22/2009,40.02006,35.635464,25.392002,26.385976,20.453727
4/21/2009,40.889482,36.414833,25.883241,26.534965,20.44476
4/20/2009,40.578975,36.464581,26.40836,26.557316,21.709107
4/17/2009,41.758904,36.920595,27.35696,27.205417,21.646338
4/16/2009,41.856493,37.310281,26.85725,27.786474,21.843613
4/15/2009,42.246845,37.061547,26.628571,27.59279,22.516138
4/14/2009,42.654944,36.87914,26.560814,27.585339,21.969151
4/13/2009,42.184744,37.973574,26.238967,27.868419,21.85258
4/9/2009,42.442023,38.487626,26.289786,27.518293,21.395263
4/8/2009,42.557355,37.973574,25.595273,27.764127,20.498563
4/7/2009,42.033927,37.43465,24.824535,27.793925,21.027616
4/6/2009,42.442023,37.71655,25.248018,27.719429,19.664632
4/3/2009,41.315321,36.812812,25.264957,27.942912,18.418219
4/2/2009,41.954082,36.845974,25.20567,28.55377,18.893469
4/1/2009,42.876736,37.675092,25.053216,28.442027,18.543757
3/31/2009,43.932462,37.351736,24.80082,28.181297,18.767932
3/30/2009,44.819628,36.920595,24.430534,27.227765,18.391318
3/27/2009,45.822126,37.44294,24.220144,27.57789,18.874828
3/26/2009,45.662436,37.865788,24.598846,28.933691,19.35834
3/25/2009,44.198611,37.782878,23.917181,28.695309,18.964367
3/24/2009,43.471135,37.343447,24.750327,28.196194,18.910645
3/23/2009,45.165622,37.73313,24.985965,28.650611,19.743356
3/20/2009,43.134011,36.447998,23.361751,28.054655,18.471902
3/19/2009,43.338059,36.340215,23.454323,28.151499,19.071813
3/18/2009,44.810754,37.301991,24.598846,28.293038,19.653818
3/17/2009,45.910842,37.857498,23.959259,27.816273,19.286709
3/16/2009,45.05029,37.210788,23.833025,27.086226,18.516672
3/13/2009,45.467259,37.633636,24.051831,26.557316,19.125538
3/12/2009,44.597836,36.729898,22.856813,26.125246,18.274917
3/11/2009,41.936338,35.851036,21.712289,25.320706,17.119864
3/10/2009,42.885606,35.958819,20.980131,25.849617,17.289987
3/9/2009,41.049172,35.859326,20.517271,25.722974,15.928995
3/6/2009,41.146761,36.746481,20.971716,25.879415,16.027487
3/5/2009,41.874237,36.530912,21.678627,25.633582,14.639632
3/4/2009,43.107397,36.406543,22.26772,25.536738,16.08121
3/3/2009,42.32669,35.82616,22.621176,25.298355,15.937947
3/2/2009,42.47751,36.041733,22.907307,25.782571,15.651423
2/27/2009,43.409034,36.962053,24.901808,27.004282,17.59442
2/26/2009,45.449515,36.754774,26.761659,27.04898,17.970484
2/25/2009,50.178111,37.376612,28.495277,28.077003,20.62084
2/24/2009,50.391029,37.592181,29.050707,28.94114,21.677399
2/23/2009,49.79663,37.52585,28.629927,28.799601,21.328197
2/20/2009,50.293441,38.157638,28.613095,29.134809,25.053021
2/19/2009,50.639438,37.876644,28.722499,29.320247,25.652933
2/18/2009,50.914458,37.9097,28.890812,29.883687,25.366408
2/17/2009,50.045035,37.835319,29.084371,29.805233,25.446993
2/13/2009,51.366914,36.372485,27.611638,30.475653,25.930503
2/12/2009,51.819367,36.281577,27.60322,30.689617,26.396107
2/11/2009,51.4645,35.645203,27.350753,30.019197,25.563393
2/10/2009,50.932201,35.124532,27.04779,30.097651,25.044067
2/9/2009,52.112134,35.050151,27.880937,30.240294,26.431923
2/6/2009,51.482243,34.719566,28.099742,30.012066,25.912597
2/5/2009,50.666052,35.008829,28.730913,29.876553,25.787241
2/4/2009,50.364416,34.752625,28.486859,29.862289,25.948411
2/3/2009,50.266827,35.116269,28.587849,30.340144,26.628908
2/2/2009,49.113512,34.455099,28.39429,29.177603,26.100628
1/30/2009,48.661055,34.25675,28.1839,29.427227,25.366408
1/29/2009,48.634441,34.68651,28.133405,29.427227,25.688749
1/28/2009,48.57234,34.636921,29.059122,30.639692,26.852756
1/27/2009,47.099644,34.653451,28.672004,32.272954,26.037951
1/26/2009,48.270703,34.711303,27.788365,32.900584,25.205237
1/23/2009,47.18836,34.521217,27.207689,32.15884,25.106746
1/22/2009,48.998179,35.223707,27.796779,32.394199,24.345664
1/21/2009,49.264328,35.669996,27.729456,32.672355,22.429527
1/20/2009,48.794131,35.050151,26.803738,33.107414,21.63263
1/16/2009,51.02979,35.116269,27.535897,33.763573,22.832453
1/15/2009,50.71041,35.124532,26.946803,33.499684,22.286265
1/14/2009,49.752272,35.116269,27.275012,33.535344,21.560999
1/13/2009,51.19835,34.884858,27.308675,33.98467,22.707099
1/12/2009,50.621695,35.141062,27.308675,34.262823,22.939901
1/9/2009,51.260452,35.141062,27.409662,34.348408,23.683075
1/8/2009,52.573457,34.95924,27.115116,35.389701,23.915875
1/7/2009,51.633063,34.471629,26.694334,34.733545,23.548765
1/6/2009,51.757266,34.653451,26.281969,34.376937,23.727844
1/5/2009,52.919455,35.388999,27.418079,34.933244,24.300893
1/2/2009,52.333925,35.248503,27.443325,35.332645,24.703819
12/31/2008,51.233838,35.182384,26.441866,35.48955,23.817383
12/30/2008,51.091891,34.818743,25.701293,35.667854,24.211355
12/29/2008,50.453131,34.306336,25.299026,35.361174,22.895131
12/26/2008,50.887844,34.405513,25.742282,34.091651,23.548765
12/24/2008,50.71041,34.595599,25.859368,33.720779,23.244332
12/23/2008,50.896714,34.703039,25.566651,33.5924,23.26224
12/22/2008,50.683796,34.56254,26.060087,34.08452,23.047347
12/19/2008,51.304813,35.975785,26.90478,33.299982,23.71889
12/18/2008,51.473373,36.496455,26.988416,34.412598,22.304173
12/17/2008,51.828237,35.992314,26.227354,34.961773,21.399829
12/16/2008,52.679919,35.074944,26.327713,34.384068,21.802755
12/15/2008,51.19835,34.661714,25.240483,33.028962,21.292383
12/12/2008,51.570962,35.050151,25.014673,33.563873,21.077489
12/11/2008,50.790255,34.843536,25.608469,32.715146,21.032719
12/10/2008,51.499987,35.09974,25.800825,32.586768,19.313569
12/9/2008,51.420142,34.68651,25.800825,33.057489,18.606212
12/8/2008,51.606446,35.661732,26.595339,33.970405,19.206123
12/5/2008,50.923331,35.75264,26.486616,33.613798,19.170307
12/4/2008,49.982934,34.711303,25.466293,33.349907,17.818267
12/3/2008,50.985432,35.876611,25.33248,33.806366,18.248054
12/2/2008,48.474751,35.141062,24.50451,32.351408,18.194331
12/1/2008,48.590083,34.174103,23.977622,32.201634,18.015254
11/28/2008,49.273202,35.661732,25.524836,33.464021,18.812151
11/26/2008,49.592582,35.603881,24.65505,32.208765,18.785289
11/25/2008,48.73203,35.08321,24.629961,31.880687,18.561441
11/24/2008,49.672427,34.810477,25.817552,33.178737,17.075093
11/21/2008,48.705416,34.636921,25.909547,32.173105,15.355944
11/20/2008,44.473634,34.636921,24.287065,32.451258,14.594862
11/19/2008,47.587585,34.54601,26.093541,34.006066,15.87527
11/18/2008,49.982934,34.868329,26.428073,34.697884,17.039279
11/17/2008,49.761142,35.438588,30.459189,33.927612,16.913923
11/14/2008,51.659677,35.463381,31.320613,34.904715,17.925715
11/13/2008,52.875094,36.28984,33.394714,36.174238,18.659935
11/12/2008,49.2111,34.94271,31.546422,34.05599,16.896016
11/11/2008,51.837111,35.521233,33.520165,35.104416,18.051069
11/10/2008,52.147618,35.430322,33.578708,35.304116,19.197169
11/7/2008,52.227463,35.165855,33.294355,35.389701,20.083605
11/6/2008,50.178111,33.457562,32.12349,33.52821,19.84185
11/5/2008,52.715403,33.515247,32.734012,34.12018,20.388038
11/4/2008,53.735646,35.295258,33.745972,36.837528,20.432807
11/3/2008,54.605068,35.394147,34.030325,36.395333,21.032719
10/31/2008,53.132373,35.336461,33.729248,36.366806,21.247612
10/30/2008,53.700158,34.314603,32.98491,35.175737,20.047789
10/29/2008,52.236336,32.584041,32.190398,35.232795,19.089722
10/28/2008,53.229961,33.086729,33.219085,36.252692,20.101514
10/27/2008,48.56347,31.133662,30.308652,33.663723,18.292825
10/24/2008,50.71928,31.891816,31.621692,33.685118,20.513392
10/23/2008,49.282072,32.954877,32.600199,35.296985,21.426691
10/22/2008,44.092152,33.325709,33.143815,34.376937,21.543091
10/21/2008,46.4254,33.828397,34.37322,36.038726,22.608606
10/20/2008,47.330306,34.059141,34.732843,37.194135,22.841408
10/17/2008,44.526861,33.226821,32.533294,36.331143,21.83857
10/16/2008,45.068033,33.572935,33.461619,34.769205,20.262682
10/15/2008,42.371048,31.281996,34.155776,33.235793,19.403109
10/14/2008,45.786639,34.125066,36.413871,34.876188,20.585024
10/13/2008,47.729531,34.405253,36.898942,34.58377,20.934225
10/10/2008,43.098527,31.71876,33.453257,31.274453,15.535023
10/9/2008,44.588963,33.11145,35.084104,32.665222,15.937947
10/8/2008,46.239092,35.361183,37.317107,35.518079,17.191495
10/7/2008,45.857611,35.451832,38.303979,37.101416,18.37341
10/6/2008,48.776388,35.929795,39.683927,37.778971,19.931389
10/3/2008,52.245207,37.973511,41.490403,38.206898,21.587861
10/2/2008,51.979057,37.816935,40.971878,37.187001,22.169865
10/1/2008,52.502486,38.542124,41.674397,38.021464,22.456389
9/30/2008,52.582331,37.734528,41.742971,37.686252,22.73396
9/29/2008,49.237714,35.732018,41.12641,37.935876,18.803197
9/26/2008,53.824361,37.932305,42.601162,39.148341,23.110024
9/25/2008,53.16786,37.676843,43.226057,39.426494,22.832453
9/24/2008,51.792753,37.404896,43.442686,38.870188,22.474298
9/23/2008,51.074148,36.762116,43.367698,38.420862,23.280149
9/22/2008,51.065278,36.481929,43.142736,37.529344,23.745752
9/19/2008,53.203347,37.965269,43.717641,37.885951,23.987508
9/18/2008,53.221091,37.742767,43.959265,37.893085,23.790521
9/17/2008,54.764758,36.844522,43.217723,37.622063,22.841408
9/16/2008,58.455369,37.87462,44.034252,38.378071,23.978554
9/15/2008,55.172854,37.742767,44.350866,38.342408,25.079883
9/12/2008,55.776127,38.377308,44.959097,38.998567,26.512508
9/11/2008,56.237454,38.459714,45.225718,38.178369,26.825894
9/10/2008,55.093009,38.039436,44.859115,38.178369,26.24389
9/9/2008,53.682415,38.130085,44.934102,37.586402,25.500716
9/8/2008,53.034784,38.583327,45.192393,37.736177,26.109582
9/5/2008,53.593699,39.193146,44.392525,38.071388,24.811265
9/4/2008,54.010668,39.489812,44.809122,38.042859,25.124652
9/3/2008,55.980175,39.588703,45.942265,39.262455,26.575185
9/2/2008,55.456747,38.789347,45.60899,39.14121,26.21703
8/29/2008,55.758383,39.011848,45.49234,39.683252,27.264636
8/28/2008,56.8496,39.1437,46.000588,39.954274,26.915433
8/27/2008,56.521347,39.341481,45.875611,39.405099,26.351338
8/26/2008,56.716524,38.62453,46.083909,39.019962,26.378198
8/25/2008,56.743138,38.38555,46.183892,39.262455,26.24389
8/22/2008,56.787499,38.558606,47.075408,39.397968,27.407899
8/21/2008,56.610065,38.38555,47.117067,39.761706,27.130326
8/20/2008,56.397144,39.110737,46.667142,39.290985,27.076603
8/19/2008,56.725394,39.374441,45.392358,40.111182,27.730238
8/18/2008,57.222208,39.605185,44.525836,39.890085,28.768892
8/15/2008,57.719019,39.819444,45.050749,40.325146,29.556833
8/14/2008,56.96493,39.324999,44.734134,40.432127,28.553997
8/13/2008,56.326172,38.38555,44.559165,40.531979,28.303289
8/12/2008,56.3794,38.245455,44.24255,40.50345,28.186887
8/11/2008,56.787499,38.558606,44.609157,41.074021,27.980948
8/8/2008,56.601192,38.962402,44.775797,41.259455,27.7571
8/7/2008,55.039781,38.723422,43.742636,41.17387,26.109582
8/6/2008,56.326172,38.682216,44.900774,41.337909,26.736356
8/5/2008,56.503603,38.62453,44.975761,43.17087,27.264636
8/4/2008,56.485859,37.915823,44.025922,43.548876,25.930503
8/1/2008,55.696282,37.981751,43.476014,42.293617,25.187329
7/31/2008,55.563209,36.844522,44.017591,42.329277,25.14256
7/30/2008,55.270443,36.195387,44.034252,42.57177,24.426249
7/29/2008,55.252699,36.630884,43.867616,41.994068,24.650096
7/28/2008,53.655801,37.608693,44.042586,41.637461,23.978554
7/25/2008,47.83599,37.945585,44.650816,42.036859,24.578465
7/24/2008,47.765019,37.05816,44.475847,42.685884,24.193447
7/23/2008,47.83599,38.233175,44.775797,41.352174,24.856036
7/22/2008,48.439264,36.228255,45.334034,41.70165,23.46818
7/21/2008,47.161746,35.907797,44.40919,41.152475,21.337152
7/18/2008,46.629447,35.225794,44.517506,40.767338,21.399829
7/17/2008,47.18836,33.730321,45.075743,40.845792,21.113304
7/16/2008,46.514115,34.847818,45.075743,40.246692,20.173145
7/15/2008,46.718163,34.732782,43.767631,40.43926,19.994066
7/14/2008,45.236597,34.182249,43.209393,40.153973,19.859758
7/11/2008,45.263211,34.330153,43.625989,40.524845,19.84185
7/10/2008,45.857611,36.975992,44.259215,41.516213,20.217914
7/9/2008,45.112391,36.441893,43.909275,41.145341,20.531301
7/8/2008,44.695425,36.984208,43.817623,41.10255,20.844688
7/7/2008,44.597836,35.480519,42.792796,39.904349,20.871548
7/3/2008,45.103521,38.783708,42.542839,40.303748,20.558161
7/2/2008,43.329189,38.561851,42.442854,40.318012,22.492206
7/1/2008,43.151755,38.611154,42.876114,39.191135,22.948853
6/30/2008,41.83875,37.633342,42.961102,39.255324,23.503996
6/27/2008,41.137888,37.14033,42.537719,38.099915,23.289103
6/26/2008,41.129017,37.337534,42.404892,38.192634,23.253286
6/25/2008,41.537113,36.984208,42.961102,38.263957,23.987508
6/24/2008,41.129017,36.819872,42.828275,38.035728,23.665167
6/23/2008,40.712048,36.721267,42.504511,36.794734,23.62935
6/20/2008,40.073288,36.302208,42.230555,36.830394,24.282987
6/19/2008,39.798268,36.975992,42.662242,36.195634,24.972436
6/18/2008,39.230483,36.74592,42.438096,36.038726,27.058695
6/17/2008,39.381299,37.017076,42.554319,35.539478,26.86171
6/16/2008,39.026435,36.754136,42.562623,36.110049,27.040789
6/13/2008,39.008691,34.92177,42.786768,35.724912,27.524299
6/12/2008,38.343317,34.724564,42.197351,35.910347,27.766054
6/11/2008,38.103781,35.324399,41.375485,35.967405,28.607722
6/10/2008,38.875615,35.842061,41.815472,36.381068,29.189723
6/9/2008,39.301454,36.778785,41.782267,37.044358,29.485204
6/6/2008,39.248226,37.017076,41.815472,37.372439,29.574742
6/5/2008,39.86037,37.781247,42.861483,37.807497,30.389547
6/4/2008,39.478888,36.975992,42.878087,37.372439,30.282101
6/3/2008,39.168381,36.655534,42.695449,37.91448,30.398502
6/2/2008,39.230483,37.238932,41.773964,38.413731,30.434319
5/30/2008,39.061919,37.575824,42.064521,37.336776,30.631302
5/29/2008,38.520747,37.074594,42.089428,37.657723,30.890966
5/28/2008,37.988449,37.173199,41.375485,37.172737,30.649211
5/27/2008,38.183626,37.534741,41.699249,37.600667,31.35657
5/23/2008,37.598097,37.091028,41.616234,37.821762,31.114814
5/22/2008,37.944091,37.477223,42.122635,37.657723,31.607278
5/21/2008,37.349688,37.657995,41.865283,37.836026,30.586534
5/20/2008,37.660198,37.740163,40.644937,37.358174,30.48804
5/19/2008,37.56261,38.052405,39.74836,37.479419,29.941851
5/16/2008,37.287587,38.216741,39.001209,36.630695,28.939015
5/15/2008,37.305331,37.197848,39.075924,36.509447,28.383874
5/14/2008,37.438407,36.951342,39.598929,35.753441,28.670399
5/13/2008,37.704556,36.852737,39.366481,35.94601,29.144955
5/12/2008,38.103781,36.630063,39.972505,36.266954,29.350894
5/9/2008,37.305331,37.064284,39.673644,36.309748,29.494156
5/8/2008,37.278717,37.326454,39.740056,36.516581,29.547881
5/7/2008,37.438407,37.039703,39.690248,36.031595,29.243448
5/6/2008,38.148139,38.268625,40.686445,36.58077,29.368802
5/5/2008,37.961835,38.768387,40.711352,36.138575,29.610558
5/2/2008,38.086038,38.637302,40.885686,36.509447,29.968715
5/1/2008,38.352187,38.997785,41.392088,35.960272,29.458343
4/30/2008,37.14564,38.325974,40.412492,35.896085,29.216587
4/29/2008,37.376306,37.473924,41.275866,35.831896,29.906038
4/28/2008,37.127897,37.54766,41.790568,35.810497,30.12093
4/25/2008,37.482764,37.54766,41.026813,36.08865,30.434319
4/24/2008,37.615841,37.572237,41.060021,35.732043,30.076161
4/23/2008,37.873116,38.088385,41.101528,35.325511,31.096906
4/22/2008,37.349688,38.334169,40.885686,35.025962,30.577581
4/21/2008,37.802145,38.514409,41.134736,35.239926,33.85471
4/18/2008,38.21024,38.579953,41.500011,34.08452,33.35329
4/17/2008,37.819889,37.981878,41.134736,32.9933,32.860826
4/16/2008,38.511877,38.13754,41.192847,33.806366,32.054973
4/15/2008,38.467519,37.695128,40.703049,33.285717,33.344337
4/14/2008,38.103781,37.908142,41.05172,33.128812,32.493716
4/11/2008,38.157009,38.293206,41.342277,33.863422,32.11765
4/10/2008,39.017561,37.785249,41.558122,33.749308,32.771285
4/9/2008,36.897235,37.326454,41.317373,35.068754,33.38015
4/8/2008,36.80852,37.637778,41.873583,35.667854,34.096465
4/7/2008,36.80852,37.891756,41.491707,35.660723,32.833962
4/4/2008,36.844004,38.596339,41.217754,37.172737,32.681747
4/3/2008,36.879491,38.186698,40.694749,36.71628,32.368362
4/2/2008,37.660198,38.579953,40.968702,36.773338,32.198236
4/1/2008,37.402919,38.74381,40.126084,36.64496,32.4579
3/31/2008,37.065795,37.842598,40.051562,36.537976,30.765612
3/28/2008,36.773032,37.695128,39.629271,36.345408,30.774566
3/27/2008,36.80852,38.211276,39.794876,36.224163,30.416721
3/26/2008,37.260973,37.277296,39.9936,35.582269,30.506181
3/25/2008,36.231861,37.498502,40.208889,35.88182,31.56182
3/24/2008,36.356063,37.46573,40.192328,34.947508,31.946503
3/20/2008,35.58423,37.883565,40.184046,34.983169,31.597606
3/19/2008,35.460027,37.768863,39.819716,34.590901,31.803365
3/18/2008,36.560111,38.162121,40.026722,34.277088,31.365009
3/17/2008,38.219114,36.892232,39.240098,33.585269,30.273584
3/14/2008,39.443401,37.285487,39.066213,33.55674,33.270524
3/13/2008,41.856493,37.949106,39.778315,34.590901,34.245649
3/12/2008,39.913601,38.407904,39.910799,34.448258,32.814275
3/11/2008,39.585347,38.760196,39.736915,34.127311,34.209867
3/10/2008,39.638578,38.170312,39.066213,33.749308,40.320048
3/7/2008,39.194995,39.120678,39.413982,34.15584,40.445292
3/6/2008,39.248226,39.120678,40.043283,34.041726,40.98206
3/5/2008,40.144263,40.546229,41.318442,34.61943,42.243459
3/4/2008,40.490257,40.161166,40.962391,34.312748,41.831936
3/3/2008,40.374924,39.939959,40.929269,34.961773,41.465147
2/29/2008,40.383798,40.202129,40.871308,35.054492,41.581447
2/28/2008,40.392668,40.472494,41.202516,36.095784,42.950198
2/27/2008,41.341935,40.619964,41.666211,35.603664,43.987945
2/26/2008,42.424279,40.677314,41.392964,35.796233,43.773241
2/25/2008,41.475012,40.578998,41.127993,34.881892,42.923361
2/22/2008,41.191119,40.013695,40.192328,34.847274,42.368704
2/21/2008,41.466141,39.243572,40.531818,34.286449,42.762331
2/20/2008,42.00731,39.284535,40.912708,34.376458,43.030713
2/19/2008,41.5726,39.15345,40.697423,34.764187,43.012824
2/15/2008,41.377423,38.432482,40.67258,34.778035,42.708657
2/14/2008,41.492755,38.436578,39.827995,34.881892,41.697747
2/13/2008,41.750034,38.926839,40.341372,34.688025,42.019807
2/12/2008,41.288708,38.019853,39.9936,34.300297,43.182799
2/11/2008,41.146761,38.322184,39.190418,33.88487,43.138069
2/8/2008,41.306451,38.109735,38.693602,33.891795,43.120176
2/7/2008,41.457268,38.011683,39.124175,34.009498,43.8627
2/6/2008,41.279834,37.75021,38.850925,33.877947,44.175816
2/5/2008,41.08466,37.570446,38.925447,33.594073,44.193708
2/4/2008,41.856493,37.954486,39.372582,34.847274,44.641013
2/1/2008,42.016183,37.243606,39.620988,34.916511,44.819932
1/31/2008,41.333065,37.619474,38.503156,35.165766,45.481945
1/30/2008,41.945208,36.622606,38.246467,34.757265,44.87361
1/29/2008,42.583969,36.271251,38.677041,34.854197,45.428267
1/28/2008,42.459766,35.944411,38.486595,34.688025,46.519691
1/25/2008,42.708172,36.099659,38.188506,34.78496,44.730473
1/24/2008,40.916096,36.875909,38.726723,35.511954,44.569443
1/23/2008,39.70068,36.589921,39.206976,35.768133,45.043585
1/22/2008,40.277339,37.488737,38.436913,35.851217,45.821897
1/18/2008,42.096028,39.319048,38.90889,37.062875,48.666756
1/17/2008,42.069411,39.09026,39.596149,36.772078,48.63097
1/16/2008,42.131516,38.77159,40.092962,38.385312,49.454009
1/15/2008,42.033927,38.403893,40.084684,39.209241,49.15879
1/14/2008,42.521868,38.77976,41.111436,39.423876,49.579254
1/11/2008,42.246845,39.204654,41.467487,40.1301,50.017614
1/10/2008,42.193617,38.738905,42.071944,40.884789,50.178644
1/9/2008,42.273462,40.56922,42.030541,40.510906,50.268104
1/8/2008,41.102403,40.250547,40.90443,39.444649,50.285996
1/7/2008,40.268465,39.147457,41.210798,38.316076,50.885387
1/4/2008,39.745037,39.082091,40.722263,37.928344,50.098129
1/3/2008,40.534614,39.809313,41.194237,38.06682,50.930116
1/2/2008,41.341935,38.403893,40.987231,37.782946,50.697516
12/31/2007,41.199989,37.978998,41.521305,37.60293,52.066271
12/28/2007,41.750034,38.264987,41.480008,37.962965,52.137838
12/27/2007,42.016183,38.166932,41.513044,37.692936,52.209408
12/26/2007,42.140386,38.248644,41.843431,37.596004,52.737228
12/24/2007,42.725916,37.978998,41.546083,37.561386,52.674605
12/21/2007,42.601713,36.908591,41.65346,37.464454,52.773013
12/20/2007,42.193617,36.41016,41.207437,37.505995,51.985756
12/19/2007,41.865363,36.001608,40.959648,37.353674,51.314799
12/18/2007,41.954082,36.132344,40.901831,37.360596,51.171661
12/17/2007,41.501625,35.740135,40.596224,37.478302,50.625949
12/14/2007,42.938837,36.516381,40.802716,38.06682,50.751194
12/13/2007,43.843743,37.096527,41.380889,38.946138,51.019576
12/12/2007,44.349431,37.088355,41.290036,38.93229,51.413206
12/11/2007,44.163124,36.679803,41.083544,39.216164,51.055361
12/10/2007,45.236597,36.941276,41.802134,39.832378,51.771048
12/7/2007,46.221348,37.251776,41.744316,39.790837,50.679627
12/6/2007,48.927208,36.753342,41.934288,39.306173,50.080237
12/5/2007,48.696542,36.908591,42.297712,39.430801,48.917245
12/4/2007,48.714286,36.647118,41.744316,39.313096,48.604133
12/3/2007,48.873976,36.835054,41.777356,39.091536,48.872515
11/30/2007,49.015923,36.467357,42.000364,39.133079,49.20352
11/29/2007,49.202227,36.238566,41.537825,39.728523,48.988812
11/28/2007,48.536852,36.312105,41.587381,39.347717,48.95303
11/27/2007,47.924709,35.862699,41.223957,39.223089,48.568348
11/26/2007,46.735906,35.650253,40.364952,38.260684,47.754253
11/23/2007,47.694044,35.764647,39.910671,38.759196,48.371533
11/21/2007,46.877853,35.70745,39.885893,36.342806,47.781091
11/20/2007,48.022298,36.565409,39.993266,36.211253,48.371533
11/19/2007,48.492495,36.140514,37.374956,36.09355,47.852661
11/16/2007,49.228844,36.459184,37.804459,36.585136,47.790035
11/15/2007,48.607827,36.222226,38.200922,36.550518,47.432194
