Date,Ford Motor Company (F),Apple Inc. (AAPL),The Procter & Gamble Company (PG),The Coca-Cola Company (KO),Canon Inc. (CAJ)
7/20/2015,13.134727,127.512324,77.610564,39.086643,32.529999
7/17/2015,13.242906,125.146861,77.657774,38.963847,32.470001
7/16/2015,13.134727,124.075166,77.714436,39.1811,32.169998
7/15/2015,13.296996,122.443492,77.572792,38.850499,32.25
7/14/2015,13.351085,121.27525,77.46892,38.888279,32.07
7/13/2015,13.197832,121.323527,77.346166,38.406546,32.150002
7/10/2015,13.053593,119.025655,76.439649,38.151509,31.889999
7/9/2015,12.918369,115.926432,76.165813,37.707556,31.629999
7/8/2015,12.954429,118.340158,76.477421,37.650884,31.49
7/7/2015,13.387145,121.352491,77.16675,38.019269,32.279999
7/6/2015,13.333055,121.65179,75.5898,37.235267,32.419998
7/2/2015,13.405174,122.076609,75.476484,37.301391,31.959999
7/1/2015,13.513353,122.231083,75.278186,37.310835,32.18
6/30/2015,13.531383,121.101461,73.880645,37.055799,32.41
6/29/2015,13.540399,120.232518,73.956189,37.216379,32.290001
6/26/2015,13.882965,122.375908,74.919354,37.783124,32.990002
6/25/2015,13.919024,123.100026,74.966571,37.802016,33.310001
6/24/2015,13.973114,123.688976,75.079887,37.962593,33.610001
6/23/2015,13.783801,122.646244,75.344285,38.142065,34.02
6/22/2015,13.639562,123.206231,75.967508,38.236522,34.02
6/19/2015,13.621532,122.231083,76.052497,38.160957,33.619999
6/18/2015,13.648577,123.46691,76.316895,38.397102,33.57
6/17/2015,13.540399,122.906931,75.618128,38.038161,33.41
6/16/2015,13.522368,123.196574,74.692728,37.858692,33.610001
6/15/2015,13.567443,122.54004,73.767335,37.395848,33.5
6/12/2015,13.729711,122.781413,74.475547,37.74534,33.75
6/11/2015,13.774786,124.152407,74.98546,37.877581,33.970001
6/10/2015,13.549413,124.432408,75.108214,37.783127,34.130001
6/9/2015,13.41419,123.022785,74.503874,37.661335,33.689999
6/8/2015,13.432219,123.389676,73.380176,37.62386,33.91
6/5/2015,13.32404,124.210334,73.115778,37.567648,34.080002
6/4/2015,13.567443,124.895839,73.795663,38.026706,34.150002
6/3/2015,13.702666,125.629606,74.182815,38.289022,34.470001
6/2/2015,13.756756,125.475139,74.163932,38.401447,34.200001
6/1/2015,13.846905,126.03511,74.456657,38.354602,34.57
5/29/2015,13.675622,125.784088,74.022288,38.373339,34.529999
5/28/2015,13.783801,127.232324,74.909916,38.541972,34.959999
5/27/2015,13.810845,127.483346,74.966571,38.523235,35.09
5/26/2015,13.693651,125.146861,74.7305,38.401447,34.669998
5/22/2015,13.765771,127.966091,75.495366,38.607551,35.220001
5/21/2015,13.982129,126.855783,75.929743,38.626289,35.450001
5/20/2015,13.792816,125.571679,75.995842,38.73871,35.950001
5/19/2015,13.973114,125.581344,76.326339,38.701238,35.639999
5/18/2015,14.045233,125.697198,76.24135,38.710605,35.860001
5/15/2015,13.955084,124.326203,76.534083,38.897976,35.84
5/14/2015,13.765771,124.499984,76.080824,38.879238,35.759998
5/13/2015,13.89198,121.661447,75.259296,38.457656,35.57
5/12/2015,14.027204,121.526279,75.495366,38.120389,35.43
5/11/2015,14.108337,121.960747,75.797537,38.354602,35.490002
5/8/2015,14.126368,123.215888,76.449094,38.392076,35.810001
5/7/2015,13.982129,120.93733,75.731437,38.12976,35.52
5/6/2015,13.955084,120.193897,75.920298,38.092285,35.52
5/5/2015,14.000158,120.953462,75.608683,38.176602,35.560001
5/4/2015,14.225531,123.741732,75.873081,38.373339,36.029999
5/1/2015,14.252577,123.9821,75.816426,38.326497,35.959999
4/30/2015,14.243562,120.328503,75.079887,37.998601,35.599998
4/29/2015,14.44189,123.684046,75.40094,37.933022,36.299999
4/28/2015,14.342725,125.530074,75.93918,38.195339,36.529999
4/27/2015,14.199834,127.539552,76.109151,38.251551,36.950001
4/24/2015,14.083736,125.260863,76.486866,38.30776,37.580002
4/23/2015,14.074805,124.674363,76.439649,38.363972,37.330002
4/22/2015,14.208765,123.664812,77.834356,38.701238,37.41
4/21/2015,14.128389,122.020699,77.824993,38.204706,37.919998
4/20/2015,14.208765,122.684112,77.628277,38.092285,37.599998
4/17/2015,14.074805,119.943911,77.309779,37.755019,37.810001
4/16/2015,14.235557,121.309203,78.218425,38.036073,37.459999
4/15/2015,14.351656,121.895703,78.227795,37.848706,37.610001
4/14/2015,14.26235,121.434199,78.312099,37.951756,37.75
4/13/2015,14.173042,121.963006,78.152853,38.12976,37.290001
4/10/2015,14.315934,122.203374,78.077912,38.298393,37.43
4/9/2015,14.244488,121.684177,77.647009,38.457656,37.5
4/8/2015,14.27128,120.761163,77.534597,38.30776,37.23
4/7/2015,14.199834,121.155371,77.178635,38.420181,37.150002
4/6/2015,14.289142,122.443743,77.787522,38.570076,37.380001
4/2/2015,14.315934,120.491951,77.216106,38.111022,36.080002
4/1/2015,14.208765,119.463174,77.113063,38.111022,35.279999
3/31/2015,14.414171,119.63624,76.757101,37.989231,35.369999
3/30/2015,14.432033,121.501502,77.487763,37.951756,35.73
3/27/2015,14.27128,118.5017,77.103694,37.548914,35.549999
3/26/2015,14.298073,119.453558,76.953818,37.80186,35.060001
3/25/2015,14.449895,118.626689,77.759421,37.895548,34.950001
3/24/2015,14.789261,121.809174,78.611858,37.914285,35.200001
3/23/2015,14.798192,122.309137,79.492403,38.05481,35.73
3/20/2015,14.717815,121.049608,79.379991,38.082918,34.84
3/19/2015,14.592786,122.587966,78.106013,37.492702,33.939999
3/18/2015,14.699954,123.520597,78.452612,38.036073,34.310001
3/17/2015,14.637439,122.145688,77.609538,37.951756,33.349998
3/16/2015,14.726746,120.136203,78.274628,37.745652,33.009998
3/13/2015,14.467757,118.828598,76.654059,37.389648,32.959999
3/12/2015,14.440964,119.655466,76.897608,38.007968,33.139999
3/11/2015,14.065874,117.530609,76.241887,37.258488,32.82
3/10/2015,14.039082,119.71316,76.382401,37.80668,32.75
3/9/2015,14.315934,122.241834,77.834356,38.457078,32.98
3/6/2015,14.226627,121.722637,77.431561,38.577867,33.07
3/5/2015,14.38738,121.539962,79.276948,39.395511,32.799999
3/4/2015,14.315934,123.587892,79.01466,39.488423,32.459999
3/3/2015,14.440964,124.376308,79.77343,39.906537,32.470001
3/2/2015,14.798192,124.116706,80.007617,40.138822,32.549999
2/27/2015,14.592786,123.510987,79.745322,40.231734,32.52
2/26/2015,14.628508,125.395469,79.782792,39.451257,32.610001
2/25/2015,14.744608,123.828261,80.05445,39.07031,32.5
2/24/2015,14.610648,127.078049,80.091921,39.144643,32.68
2/23/2015,14.628508,127.876074,79.988878,38.884481,32.43
2/20/2015,14.64637,124.510914,79.501772,38.995981,32.5
2/19/2015,14.673163,123.501363,79.820263,39.12606,32.240002
2/18/2015,14.476686,123.760965,80.803851,38.772986,32.240002
2/17/2015,14.38738,122.905254,80.082551,38.847319,32.169998
2/13/2015,14.557062,122.184148,80.466621,39.014564,32.369999
2/12/2015,14.610648,121.588031,80.588396,39.181806,32.290001
2/11/2015,14.512409,120.0689,80.223065,39.367634,32.279999
2/10/2015,14.369518,117.319084,79.988878,39.395511,32.040001
2/9/2015,14.217696,115.107697,79.670387,38.308416,31.33
2/6/2015,14.164111,114.348132,80.194964,38.512828,31.59
2/5/2015,14.155181,115.319223,81.216015,38.828735,31.57
2/4/2015,14.173042,114.50197,80.363578,38.726529,31.48
2/3/2015,13.976566,113.630472,80.513454,38.680073,31.620001
2/2/2015,13.6372,113.611314,79.735959,38.642907,31.799999
1/30/2015,13.13708,112.203509,78.958457,38.252666,31.51
1/29/2015,13.26211,113.869895,80.251166,39.116766,31.799999
1/28/2015,12.913812,110.431768,79.76406,38.949521,31.780001
1/27/2015,13.128149,104.522793,81.019299,39.386218,33
1/26/2015,13.33148,108.315263,83.913853,39.952993,33.27
1/23/2015,13.181192,108.200345,84.382226,40.241028,33.049999
1/22/2015,13.287278,107.64488,85.824819,40.677721,33.150002
1/21/2015,13.234235,104.915452,84.991114,40.287484,33.279999
1/20/2015,13.269597,104.120563,84.818748,40.101655,32.619999
1/16/2015,13.278438,101.506054,84.874553,39.516297,32.27
1/15/2015,13.136989,102.300942,83.58167,39.376928,32.189999
1/14/2015,13.358002,105.154875,83.702585,39.544173,31.74
1/13/2015,13.446407,105.557105,83.990931,39.609213,31.620001
1/12/2015,13.455248,104.62814,83.637476,39.618502,31.110001
1/9/2015,13.446407,107.27138,83.944421,39.980866,31.07
1/8/2015,13.632058,107.156454,84.735032,40.426853,31.450001
1/7/2015,13.296118,103.191599,83.776997,39.943703,31.09
1/6/2015,12.924817,101.764636,83.339834,39.451257,31.01
1/5/2015,13.048585,101.755057,83.721192,39.153933,31.190001
1/2/2015,13.579014,104.704758,84.121149,39.153933,31.68
12/31/2014,13.702782,105.710333,84.725729,39.228266,31.66
12/30/2014,13.702782,107.759799,85.944207,39.729998,31.879999
12/29/2014,13.720463,109.091001,86.167436,39.822914,32.310001
12/26/2014,13.658579,109.167611,86.930144,39.915827,32.830002
12/24/2014,13.525972,107.27138,86.632502,39.897244,32.788001
12/23/2014,13.552493,107.778957,86.772024,39.92512,32.641187
12/22/2014,13.455248,108.162036,86.13023,39.349051,32.660763
12/19/2014,13.287278,107.051107,85.618662,38.977398,32.249691
12/18/2014,13.092787,107.884304,85.572152,39.386218,32.484588
12/17/2014,12.774529,104.781375,84.362978,38.60574,31.867981
12/16/2014,12.456271,102.233904,83.116604,37.527939,31.349243
12/15/2014,12.62424,103.651295,82.96778,37.695184,31.515631
12/12/2014,13.251916,105.087837,83.293332,38.011092,32.161604
12/11/2014,13.50829,106.897879,84.093246,38.587157,31.721167
12/10/2014,13.402204,107.213913,83.711888,38.652197,30.97732
12/9/2014,13.640898,109.292116,84.372281,39.06102,31.584143
12/8/2014,13.640898,107.64488,84.418791,40.083072,31.554782
12/5/2014,13.879592,110.134885,84.065336,40.445436,31.730953
12/4/2014,13.976838,110.604153,84.251367,40.417563,31.82883
12/3/2014,14.153648,111.025541,83.711888,40.696304,32.053941
12/2/2014,14.056401,109.780535,84.707129,41.383869,32.249691
12/1/2014,13.941476,110.201923,83.7863,41.393158,32.151814
11/28/2014,13.906113,113.898625,84.111845,41.65332,31.231794
11/26/2014,13.800027,113.965663,82.670138,41.151584,31.163282
11/25/2014,13.861911,112.624889,82.595733,40.998275,31.153494
11/24/2014,13.85307,113.611314,81.953939,40.850634,30.801145
11/21/2014,13.640898,111.542697,82.409702,41.062868,30.771784
11/20/2014,13.66742,111.389462,82.288787,40.832178,30.370498
11/19/2014,13.649738,109.818844,82.530624,40.804496,30.341135
11/18/2014,13.702782,110.585002,81.805115,40.167789,30.390072
11/17/2014,13.738144,109.167611,81.702799,39.604904,30.145385
11/14/2014,13.384524,109.349575,81.953939,39.429581,30.605397
11/13/2014,13.198873,108.04711,82.409702,39.484948,30.390072
11/12/2014,12.889455,106.54353,83.228223,39.411125,30.253048
11/11/2014,12.703805,105.0591,83.404943,39.226572,30.331347
11/10/2014,12.376706,104.22591,83.200313,39.115842,30.223685
11/7/2014,12.526995,104.398296,82.902671,39.051249,30.223685
11/6/2014,12.544675,104.101405,82.688744,39.023567,30.184536
11/5/2014,12.323663,103.804522,82.781756,39.042023,30.370498
11/4/2014,12.332503,103.556595,82.446908,38.589868,30.067086
11/3/2014,12.367865,104.319445,81.27494,38.580642,30.429222
10/31/2014,12.456271,102.98446,81.172624,38.645235,30.360711
10/30/2014,12.332503,102.011832,80.865686,38.20231,29.753887
10/29/2014,12.297141,102.355107,80.493632,37.796293,29.137278
10/28/2014,12.407647,101.782973,80.428523,37.427191,29.147065
10/27/2014,12.109723,100.228673,79.94485,37.61174,29.636438
10/24/2014,12.074673,100.333565,79.210052,37.860886,29.70495
10/23/2014,12.617946,99.961677,77.414897,37.704018,29.802825
10/22/2014,12.38136,98.207123,78.345029,37.482554,29.70495
10/21/2014,12.495272,97.711275,78.099472,37.537921,30.027937
10/20/2014,12.41641,95.127129,77.702559,39.946328,29.939849
10/17/2014,12.284973,93.134185,76.862578,39.567996,29.714738
10/16/2014,12.249923,91.78967,75.911835,39.272713,29.841974
10/15/2014,11.934474,93.010225,76.567201,39.890961,29.832187
10/14/2014,12.074673,94.164032,77.121038,40.269293,29.890913
10/13/2014,11.864375,95.174803,76.954889,40.666081,30.135599
10/10/2014,12.083436,96.052083,78.173318,41.035186,30.390072
10/9/2014,12.127249,96.328609,77.222575,40.481528,30.771784
10/8/2014,12.45146,96.118832,77.702559,41.109006,31.535207
10/7/2014,12.355073,94.164032,76.761048,40.527665,31.241582
10/6/2014,12.723096,94.993631,77.139496,40.232382,31.486267
10/3/2014,12.784433,94.993631,77.342569,39.678727,31.388393
10/2/2014,12.758146,95.260627,76.659512,39.364988,31.505842
10/1/2014,12.784433,94.574063,76.742583,39.43881,31.64287
9/30/2014,12.959682,96.071151,77.296414,39.364988,31.897342
9/29/2014,13.240081,95.460874,77.942554,38.986656,32.132243
9/26/2014,14.309102,96.071151,78.071781,38.940518,32.093092
9/25/2014,14.19519,93.324902,77.841018,38.552957,31.97564
9/24/2014,14.379201,97.024711,78.680992,39.005111,32.396501
9/23/2014,14.168902,97.873379,77.942554,38.654461,32.425866
9/22/2014,14.33539,96.366753,78.284079,38.958974,32.650977
9/19/2014,14.5895,96.271398,77.970245,38.802103,32.200755
9/18/2014,14.528163,97.062855,77.711791,38.562186,32.151814
9/17/2014,14.484352,96.862608,77.684101,38.396089,32.112667
9/16/2014,14.475589,96.176044,77.610255,38.423771,32.376929
9/15/2014,14.431776,96.910281,77.416415,38.294585,32.122453
9/12/2014,14.536926,96.938894,76.853352,38.257674,32.112667
9/11/2014,14.598263,96.719572,77.06565,38.709828,32.161604
9/10/2014,14.571975,96.309541,77.20411,38.631391,32.239902
9/9/2014,14.571975,93.439324,76.604124,38.420691,31.897342
9/8/2014,14.720937,93.792144,76.908733,38.274118,32.259477
9/5/2014,15.018861,94.373816,77.324104,38.329084,32.40629
9/4/2014,15.132774,93.563292,77.259491,38.356566,32.435652
9/3/2014,15.308022,94.345211,76.521053,38.274118,32.269267
9/2/2014,15.421935,98.502732,76.594899,38.145866,32.122453
8/29/2014,15.255447,97.739881,76.714893,38.219155,31.97564
8/28/2014,15.26421,97.501491,76.641047,38.136707,32.190965
8/27/2014,15.211636,97.387061,76.899501,38.109222,32.142028
8/26/2014,15.062674,96.204649,76.964114,38.109222,32.259477
8/25/2014,15.097723,96.824465,77.111806,37.935166,32.102878
8/22/2014,15.045149,96.61468,76.973347,37.6695,32.102878
8/21/2014,15.246685,95.909048,76.87181,37.935166,32.347564
8/20/2014,15.255447,95.89951,76.437974,37.788593,32.337778
8/19/2014,15.211636,95.861367,76.327213,37.797752,32.650977
8/18/2014,15.272973,94.554995,76.09645,37.8802,32.56289
8/15/2014,15.167823,93.429794,75.487231,37.449641,32.611826
8/14/2014,15.272973,92.972082,75.644149,36.80838,32.60204
8/13/2014,15.26421,92.724154,75.21032,36.588517,32.435652
8/12/2014,15.080198,91.513137,75.154932,36.350336,32.327989
8/11/2014,15.045149,91.532205,75.21032,36.249566,32.376929
8/8/2014,14.975049,90.340255,74.721096,36.139636,32.347564
8/7/2014,14.738462,90.092335,73.973426,36.048026,32.083302
8/6/2014,14.878661,90.101865,74.850323,36.570195,32.17139
8/5/2014,14.782275,90.253683,73.299602,35.892293,32.161604
8/4/2014,14.913712,90.699631,73.124219,36.093833,32.592251
8/1/2014,14.729699,91.212006,73.521132,35.993063,32.327989
7/31/2014,14.913712,90.709122,71.370418,35.993063,32.093092
7/30/2014,15.299259,93.128667,72.145786,36.29537,32.74885
7/29/2014,15.286117,93.346896,72.59808,36.964113,32.895664
7/28/2014,15.347017,93.954154,73.161142,37.266423,33.052263
7/25/2014,15.329618,92.673221,73.438054,37.559571,32.915239
7/24/2014,15.52102,92.065964,74.084195,37.532089,33.003326
7/23/2014,15.46882,92.217781,73.834967,37.385515,32.768426
7/22/2014,15.50362,89.874145,73.936503,37.733626,32.954386
7/21/2014,15.399219,89.134051,74.102653,38.842094,32.778215
7/18/2014,15.416618,89.59898,74.351881,38.869576,32.846727
7/17/2014,15.434019,88.327531,74.213422,38.49398,32.513953
7/16/2014,15.486219,89.931073,74.711871,38.585587,32.788001
7/15/2014,15.260017,90.443448,74.412803,38.567265,32.56289
7/14/2014,15.268716,91.515634,74.467745,38.823772,32.582465
7/11/2014,15.199115,90.348565,74.321231,38.448176,32.386715
7/10/2014,15.051213,90.177774,74.73331,38.713839,32.543314
7/9/2014,15.164315,90.509866,74.788252,38.429854,31.916917
7/8/2014,14.885912,90.471912,73.771783,38.420691,31.799469
7/7/2014,15.068614,91.060195,73.432964,38.603909,31.740743
7/3/2014,15.068614,89.219443,73.24066,38.686357,31.926703
7/2/2014,14.981612,88.697585,72.856046,38.741324,32.102878
7/1/2014,14.972912,88.735532,72.59964,38.741324,32.220326
6/30/2014,14.999013,88.17572,71.967779,38.80545,32.053941
6/27/2014,15.033814,87.274325,72.361547,38.649713,31.916917
6/26/2014,14.964213,86.249576,71.995257,38.503139,32.142028
6/25/2014,14.964213,85.737201,72.636271,38.439013,32.425866
6/24/2014,14.764109,85.661292,72.352394,38.338243,32.75864
6/23/2014,14.685808,86.183157,72.819415,38.228314,32.75864
6/20/2014,14.503106,86.259066,73.194871,38.19167,32.993537
6/19/2014,14.598808,87.160461,73.478747,38.28328,32.983751
6/18/2014,14.642308,87.46409,73.066668,38.072581,32.788001
6/17/2014,14.607508,87.369207,72.874364,37.486282,32.631402
6/16/2014,14.468305,87.483064,72.975096,37.248101,32.543314
6/13/2014,14.407404,86.610132,72.929306,36.982435,32.572676
6/12/2014,14.372604,87.568463,73.039197,37.028239,32.308414
6/11/2014,14.703208,89.058142,73.313914,37.151913,31.936493
6/10/2014,14.79891,89.428189,73.396334,37.342854,32.151814
6/9/2014,14.79021,88.906324,73.341385,37.197374,32.230116
6/6/2014,14.859811,87.506113,73.286443,37.270116,32.239902
6/5/2014,14.511806,87.747384,73.359704,37.179189,32.279052
6/4/2014,14.607508,87.404447,73.13077,37.088265,32.190965
6/3/2014,14.398704,86.417653,73.194871,37.170098,32.239902
6/2/2014,14.303003,85.212629,73.588638,37.151913,32.220326
5/30/2014,14.303003,85.802266,73.982405,37.197374,32.327989
5/29/2014,14.390005,86.124868,73.625268,36.970062,32.132243
5/28/2014,14.189901,84.583683,73.350544,36.897324,31.985429
5/27/2014,14.059399,84.803273,73.332233,37.07008,31.789679
5/23/2014,13.937598,83.244461,73.735152,36.897324,31.711381
5/22/2014,13.841896,82.314595,73.854203,36.897324,32.01479
5/21/2014,13.841896,82.184472,73.707681,37.161004,31.995215
5/20/2014,13.720095,81.967597,73.469595,36.897324,32.053941
5/19/2014,13.850597,81.951331,73.194871,37.015524,32.112667
5/16/2014,13.711395,80.991646,73.561167,37.179189,31.965854
5/15/2014,13.650493,79.813726,73.744312,36.842768,31.750528
5/14/2014,13.702694,80.498245,74.330383,37.179189,31.63308
5/13/2014,13.798395,80.48334,74.73331,37.379225,31.662441
5/12/2014,13.780996,80.357279,74.843201,37.115542,31.603719
5/9/2014,13.720095,79.369131,75.447583,37.161004,31.310094
5/8/2014,13.754896,79.701223,75.236968,37.033709,31.270945
5/7/2014,13.450391,79.843544,75.172859,37.197374,30.654334
5/6/2014,13.537392,80.123926,74.293753,36.815491,30.859871
5/5/2014,13.693994,81.006831,74.815723,37.060986,30.908808
5/2/2014,13.833196,79.877249,75.017186,37.233745,30.938171
5/1/2014,13.841896,79.728974,75.401794,37.079171,30.830508
4/30/2014,14.050699,79.541602,75.594105,37.088265,30.615185
4/29/2014,13.915848,79.843544,75.493373,36.88823,30.566246
4/28/2014,13.786357,80.08079,75.951242,37.306483,30.615185
4/25/2014,13.622336,77.09506,74.550165,37.288298,30.527097
4/24/2014,14.0885,76.532965,74.312071,37.006433,30.752209
4/23/2014,14.010806,70.734053,73.588638,37.033709,30.605397
4/22/2014,13.898582,71.670885,73.813912,37.015524,30.683697
4/21/2014,13.794989,71.599444,74.095538,37.051895,30.761996
4/17/2014,13.812255,70.759667,74.277238,37.024618,30.830508
4/16/2014,13.872683,69.960326,74.177305,36.906415,31.065407
4/15/2014,13.674132,69.818789,73.441432,36.533623,30.223685
4/14/2014,13.553275,70.320227,73.414179,35.215211,30.43901
4/11/2014,13.492847,70.041206,73.368759,35.124288,30.184536
4/10/2014,13.492847,70.562864,73.668552,35.360691,29.969212
4/9/2014,13.674132,71.484867,74.031945,35.451618,30.478159
4/8/2014,13.898582,70.557472,73.904758,35.369785,29.959425
4/7/2014,13.760459,70.561511,73.123466,35.115193,30.223685
4/4/2014,13.924479,71.687061,72.46936,34.751496,30.301984
4/3/2014,14.148928,72.626585,72.76916,34.615107,30.409647
4/2/2014,14.209356,73.133415,72.796413,34.851514,30.429222
4/1/2014,14.0885,73.012099,72.987193,34.924252,30.106236
3/31/2014,13.466949,72.35025,73.223399,35.151564,30.399859
3/28/2014,13.337458,72.366426,72.46028,35.415247,30.24326
3/27/2014,13.164805,72.447305,72.360347,35.297044,30.145385
3/26/2014,13.164805,72.760031,72.224074,35.106102,29.802825
