Date,Sirius XM Holdings Inc. (SIRI),Comcast Corporation (CMCSA),McDonald's Corporation (MCD),FedEx Corporation (FDX),"Wal-Mart Stores, Inc. (WMT)"
1/9/2006,6.422276,7.759034,24.60131,96.616918,35.28308
1/6/2006,6.39295,7.710982,24.140613,96.307126,35.414302
1/5/2006,6.246323,7.467893,23.998859,97.41486,35.267641
1/4/2006,6.216998,7.456587,23.970508,98.419331,35.753933
1/3/2006,6.3734,7.414188,23.757878,96.992422,35.684463
12/30/2005,6.549353,7.326564,23.899632,97.058135,36.12444
12/29/2005,6.588453,7.377442,24.197313,97.377316,36.649325
12/28/2005,6.598229,7.397229,24.232751,97.827916,36.927206
12/27/2005,6.832832,7.417015,24.168962,97.865467,36.842297
12/23/2005,6.67643,7.501813,24.487907,98.15648,37.31315
12/22/2005,6.549353,7.4792,24.509172,97.884239,37.51384
12/21/2005,6.520027,7.431148,24.409943,97.349148,37.552437
12/20/2005,6.441826,7.507466,24.204402,92.458222,37.51384
12/19/2005,6.520027,7.527253,24.168962,93.152908,37.791721
12/16/2005,6.803507,7.583785,24.629661,93.781874,38.031008
12/15/2005,7.008785,7.600744,24.792678,94.439001,38.023288
12/14/2005,6.842607,7.521599,25.161237,93.734933,38.21626
12/13/2005,6.852383,7.524425,24.998221,92.514552,38.069605
12/12/2005,7.292264,7.515946,24.431207,92.082718,37.461661
12/9/2005,7.693046,7.580958,24.693451,92.073335,36.999932
12/8/2005,7.253164,7.609224,24.679275,91.613343,36.707503
12/7/2005,7.135862,7.660103,24.991132,93.311107,36.74598
12/6/2005,7.047886,7.67141,24.920256,92.870251,36.645937
12/5/2005,6.979459,7.64597,24.502083,89.849927,36.276554
12/2/2005,6.959909,7.677062,24.743064,91.754043,36.915281
12/1/2005,6.950134,7.614877,25.040748,92.279314,36.961452
11/30/2005,6.989235,7.462241,23.99177,91.566448,37.369316
11/29/2005,6.959909,7.561172,24.048473,91.829083,37.71561
11/28/2005,6.842607,7.65445,24.062648,90.853574,38.477466
11/25/2005,6.969684,7.742075,23.715351,92.091719,38.854546
11/23/2005,6.969684,7.694023,23.892543,92.016678,38.916108
11/22/2005,6.940359,7.660103,23.382232,92.157378,38.631376
11/21/2005,6.969684,7.668582,23.438932,91.913499,38.185036
11/18/2005,7.116312,7.609224,23.453108,91.735286,38.092691
11/17/2005,7.165187,7.450934,23.523984,89.803025,37.892609
11/16/2005,7.233614,7.377442,23.247565,87.673794,37.615571
11/15/2005,7.008785,7.482027,23.609038,88.227203,37.538614
11/14/2005,6.823057,7.515946,24.048473,90.375198,37.93878
11/11/2005,6.842607,7.61205,23.956332,90.046904,37.707916
11/10/2005,6.813282,7.730768,23.552335,89.681089,37.738699
11/9/2005,6.725306,7.521599,23.148341,88.986979,37.092277
11/8/2005,6.67643,7.450934,23.613668,88.42418,36.638243
11/7/2005,6.754631,7.4792,23.405312,88.442944,36.976844
11/4/2005,6.793731,7.67141,23.217792,87.739453,36.699806
11/3/2005,6.783957,7.733595,23.078887,88.846279,36.515115
11/2/2005,6.735081,8.140626,22.405202,87.701932,36.599766
11/1/2005,6.3734,7.942764,22.064889,86.041696,36.161123
10/31/2005,6.089921,7.860792,21.946821,86.22929,36.407379
10/28/2005,5.884642,7.792953,22.42604,85.009902,35.014494
10/27/2005,5.72824,7.631837,21.912094,83.95936,34.429637
10/26/2005,6.158347,7.809913,22.43993,84.859828,35.076059
10/25/2005,6.041045,7.869272,22.919148,85.441376,34.929843
10/24/2005,5.923743,7.829699,23.00249,85.347579,35.560873
10/21/2005,5.816216,7.651623,22.557998,83.040128,35.183795
10/20/2005,5.835766,7.761861,22.502437,83.67796,35.091447
10/19/2005,5.943293,7.826872,23.398366,83.321527,35.391574
10/18/2005,5.835766,7.572478,22.551054,82.627411,34.729761
10/17/2005,6.011719,7.674236,22.710793,82.693077,34.814412
10/14/2005,6.03127,7.716635,22.446875,82.167798,34.660502
10/13/2005,5.972619,7.688369,22.259354,81.211053,34.445026
10/12/2005,6.158347,7.891884,21.995437,81.717568,34.583545
10/11/2005,6.275649,8.004948,22.460765,82.815013,34.64511
10/10/2005,6.441826,8.027561,22.460765,82.580515,34.275727
10/7/2005,6.275649,7.999296,22.377424,81.980203,33.883255
10/6/2005,6.246323,8.038868,22.731627,81.839504,33.806301
10/5/2005,6.568903,7.968203,22.814969,80.301203,33.475395
10/4/2005,6.67643,8.101053,22.835806,80.282439,33.744736
10/3/2005,6.383175,8.180198,23.523379,80.939035,33.675477
9/30/2005,6.39295,8.304569,23.259464,81.726942,33.721651
9/29/2005,6.383175,8.27913,23.252517,81.614388,33.506178
9/28/2005,6.246323,8.205638,22.988599,79.963526,33.190663
9/27/2005,6.363625,8.199985,22.926092,79.119335,33.167574
9/26/2005,6.480927,8.216944,23.099722,78.490885,33.175271
9/23/2005,6.549353,8.194331,22.669121,77.94685,33.244531
9/22/2005,6.441826,8.149105,22.981655,78.16259,33.236834
9/21/2005,6.441826,8.211291,21.821807,77.993752,32.698151
9/20/2005,6.529802,8.284783,22.65523,72.225121,33.252225
9/19/2005,6.549353,8.417633,23.266408,73.09745,33.867864
9/16/2005,6.891483,8.550484,23.780354,75.217306,33.760127
9/15/2005,7.174963,8.409154,23.231682,74.776451,34.106425
9/14/2005,6.950134,8.423287,22.474656,74.851491,34.398855
9/13/2005,7.057661,8.445899,23.00249,75.057843,34.683587
9/12/2005,7.184738,8.476992,23.474763,76.023977,35.314617
9/9/2005,7.223838,8.556137,23.7109,74.813971,35.314617
9/8/2005,7.03811,8.530698,23.17612,75.320486,35.291532
9/7/2005,6.832832,8.621149,23.405312,76.042735,35.291532
9/6/2005,6.764406,8.674854,22.683011,76.230145,35.160707
9/2/2005,6.71553,8.57875,22.155176,75.443014,34.283421
9/1/2005,6.764406,8.581576,21.912094,75.480498,34.629719
8/31/2005,6.725306,8.688988,22.537163,76.314484,34.598936
8/30/2005,6.67643,8.700294,22.502437,76.24889,34.775932
8/29/2005,6.637329,8.734213,23.037215,77.026647,35.129927
8/26/2005,6.549353,8.74552,23.252517,76.539377,35.168404
8/25/2005,6.432051,8.782265,23.127503,77.260913,34.852889
8/24/2005,6.363625,8.773785,22.905257,77.195319,35.05297
8/23/2005,6.3734,8.844451,22.94693,77.317142,35.660915
8/22/2005,6.383175,8.90381,23.120559,78.563432,35.914865
8/19/2005,6.295199,8.867064,23.183066,79.434901,35.845608
8/18/2005,6.334299,8.889677,23.19001,79.359942,36.353511
8/17/2005,6.412501,8.929249,23.523379,78.900775,36.253468
8/16/2005,6.412501,8.909463,23.037215,79.050709,36.492026
8/15/2005,6.539578,9.073406,23.335859,79.706651,37.665723
8/12/2005,6.578678,9.042313,23.092778,79.322458,37.358875
8/11/2005,6.451601,9.033834,24.092885,79.9784,37.550656
8/10/2005,6.461377,9.025354,22.710793,79.463019,37.466272
8/9/2005,6.549353,8.988608,22.530216,79.303713,37.75778
8/8/2005,6.451601,8.91229,22.321861,79.322458,37.704081
8/5/2005,6.608004,8.86141,21.738464,79.275602,37.834491
8/4/2005,6.656879,8.855758,21.669013,79.650429,37.811478
8/3/2005,6.793731,8.759653,21.960712,79.322458,38.110655
8/2/2005,6.598229,8.762479,21.863478,80.118961,38.202709
8/1/2005,6.793731,8.652241,21.655123,79.425536,37.995586
7/29/2005,6.666655,8.686161,21.648177,78.797698,37.857503
7/28/2005,6.725306,8.841624,21.030055,80.137699,38.218052
7/27/2005,6.813282,8.770959,20.891151,79.350569,38.202709
7/26/2005,6.842607,8.720081,21.085617,79.322458,37.995586
7/25/2005,6.842607,8.623976,21.266192,78.61966,37.934217
7/22/2005,6.774181,8.604189,21.488438,79.744134,38.003259
7/21/2005,6.67643,8.502432,21.377315,79.622318,37.888189
7/20/2005,6.598229,8.525044,21.460657,79.050709,38.356134
7/19/2005,6.69598,8.525044,21.425931,76.989171,38.172024
7/18/2005,6.686205,8.57875,21.460657,76.942315,38.348464
7/15/2005,6.647104,8.601363,21.523163,77.813785,38.547915
7/14/2005,6.578678,8.652241,20.557782,78.151128,38.747366
7/13/2005,6.754631,8.691814,20.550836,78.235461,38.463531
7/12/2005,6.823057,8.722907,20.252193,77.495179,38.425175
7/11/2005,6.950134,8.714427,20.120233,78.479099,38.202709
7/8/2005,6.823057,8.669201,19.897987,78.675882,38.279423
7/7/2005,6.490702,8.505258,19.44655,77.60763,37.980243
7/6/2005,6.480927,8.502432,19.238195,77.110987,37.880519
7/5/2005,6.461377,8.609843,19.425714,77.776301,38.202709
7/1/2005,6.402726,8.607016,19.404879,77.064131,37.036682
6/30/2005,6.334299,8.669201,19.27292,75.911546,36.975314
6/29/2005,6.432051,8.697468,19.384043,77.588892,37.236136
6/28/2005,6.285423,8.819011,19.613234,76.426927,37.151752
6/27/2005,5.855317,8.804878,19.557673,75.07756,36.45367
6/24/2005,5.825991,8.762479,19.641016,75.058815,36.338601
6/23/2005,5.74779,8.858584,19.842426,75.686646,36.729835
6/22/2005,5.786891,9.031007,20.15496,82.574071,37.427917
6/21/2005,5.825991,9.112979,20.168851,82.677149,37.228463
6/20/2005,5.874867,9.062099,20.18274,82.292949,37.481615
6/17/2005,5.884642,8.923596,20.14107,81.824417,37.535313
6/16/2005,5.855317,8.906636,20.231357,81.252808,37.857503
6/15/2005,5.777116,8.965995,20.106344,80.887353,38.241065
6/14/2005,5.767341,8.994261,20.349425,79.809728,38.110655
6/13/2005,5.855317,8.951862,20.217467,81.243435,37.036682
6/10/2005,5.522962,8.968822,20.509165,80.999803,36.806546
6/9/2005,5.630489,9.002741,20.127179,82.105539,36.683807
6/8/2005,5.698914,8.943382,20.300809,84.054627,36.492026
6/7/2005,5.70869,8.971648,20.536946,84.223299,36.637778
6/6/2005,5.757565,8.997087,21.120342,84.728864,36.614765
6/3/2005,5.865092,8.980128,21.189794,84.90675,36.323258
6/2/2005,5.865092,9.022527,21.613452,85.431037,36.990657
6/1/2005,5.796666,8.923596,21.544,84.438635,36.760518
5/31/2005,5.874867,9.101672,21.488438,83.717733,36.231204
5/27/2005,5.835766,9.053619,21.710684,84.148398,36.26189
5/26/2005,5.659814,9.056447,21.863478,84.569706,36.292575
5/25/2005,5.513186,9.104499,21.453711,83.043646,36.284902
5/24/2005,5.542512,9.115805,21.439822,83.024925,36.553397
5/23/2005,5.542512,9.067753,21.752355,83.071739,36.706819
5/20/2005,5.522962,9.014047,21.488438,82.678517,36.192849
5/19/2005,5.268808,9.04514,21.509273,83.53049,36.445998
5/18/2005,5.288358,8.88685,21.238411,83.427504,36.499699
5/17/2005,5.356784,8.963168,20.814753,81.948258,35.939698
5/16/2005,5.356784,8.963168,20.752246,80.955856,36.107927
5/13/2005,5.229707,9.011221,20.592507,79.214467,36.039106
5/12/2005,5.131956,9.014047,20.682795,79.897911,36.436738
5/11/2005,5.053754,9.03666,20.731411,82.013794,37.163176
5/10/2005,5.073305,9.070579,20.905041,80.937127,37.254939
5/9/2005,5.239482,9.135592,20.918932,82.07933,37.660215
5/6/2005,5.259033,9.081886,20.404986,81.171185,37.438459
5/5/2005,5.200382,9.115805,20.793918,81.629943,37.140237
5/4/2005,5.112405,9.217563,20.925876,81.021392,37.048476
5/3/2005,4.946228,9.093192,20.696685,79.467246,37.010243
5/2/2005,4.877801,9.087539,20.536946,80.515826,36.551437
4/29/2005,4.652973,9.073406,20.35637,79.532782,36.046752
4/28/2005,4.623648,9.011221,20.564727,78.32505,35.977931
4/27/2005,4.564997,9.022527,20.946712,79.663853,36.161454
4/26/2005,4.7605,8.934902,20.835589,79.233188,35.939698
4/25/2005,5.024429,9.155378,21.030055,80.487741,35.954992
4/22/2005,4.985328,8.991435,20.87726,80.150697,35.794411
4/21/2005,5.024429,9.115805,20.731411,81.545679,36.536143
4/20/2005,4.985328,8.900983,20.793918,78.353136,36.207333
4/19/2005,5.10263,9.005567,20.960603,79.62641,36.398501
4/18/2005,4.965778,9.081886,20.905041,79.354903,36.612612
4/15/2005,5.034204,9.172337,21.043945,78.596551,36.474971
4/14/2005,5.180831,9.341933,21.363424,80.684348,36.673785
4/13/2005,5.171056,9.460651,21.682903,83.558576,37.140237
4/12/2005,5.288358,9.47761,21.460657,85.964688,37.186118
4/11/2005,5.307908,9.36172,21.391204,84.90675,37.094355
4/8/2005,5.288358,9.347587,21.627341,85.215701,37.140237
4/7/2005,5.347009,9.406945,21.856533,86.985183,37.392581
4/6/2005,5.268808,9.327801,21.870423,87.172426,37.851384
4/5/2005,5.464311,9.404119,21.675957,86.966454,37.981377
4/4/2005,5.327458,9.395639,21.523163,86.95709,37.782563
4/1/2005,5.434985,9.438038,21.530109,86.460889,37.461401
3/31/2005,5.493636,9.548276,21.627341,87.958856,38.317836
3/30/2005,5.542512,9.695259,21.981546,88.941901,38.876048
3/29/2005,5.259033,9.695259,21.544,87.266048,38.822521
3/28/2005,5.161281,9.573715,21.898205,88.567408,38.99075
3/24/2005,5.210157,9.367373,21.93293,87.902685,38.738406
3/23/2005,5.298133,9.483264,21.842643,87.883963,38.730761
3/22/2005,5.161281,9.531316,21.842643,88.614222,38.921929
3/21/2005,5.268808,9.604808,22.002382,88.77338,39.128389
3/18/2005,5.171056,9.562409,22.155176,89.999839,39.3425
3/17/2005,5.259033,9.466304,22.085724,90.664562,40.015414
3/16/2005,5.112405,9.500223,22.446875,90.748827,39.25074
3/15/2005,5.210157,9.585022,22.523272,92.340416,38.906635
3/14/2005,5.210157,9.607635,22.891367,94.166069,39.112491
3/11/2005,5.239482,9.404119,22.634395,93.370275,39.341218
3/10/2005,5.327458,9.505877,22.745518,92.799174,39.760555
3/9/2005,5.474086,9.517183,22.592723,93.220475,39.989283
3/8/2005,5.669589,9.51153,23.252517,94.240972,39.966408
3/7/2005,5.757565,9.449345,23.759516,95.008147,40.240882
3/4/2005,5.532737,9.268442,23.585886,93.183762,40.484858
3/3/2005,5.620713,9.192124,23.203901,91.621345,40.301878
3/2/2005,5.786891,9.291055,23.113613,90.900952,39.608069
3/1/2005,5.757565,9.293881,23.148341,91.780392,39.676688
2/28/2005,5.444761,9.175164,22.974711,91.481007,39.348844
2/25/2005,5.034204,9.220389,22.905257,92.098493,39.257354
2/24/2005,5.454536,9.296708,22.676067,91.424874,39.234479
2/23/2005,5.493636,9.279749,22.530216,90.414446,39.341218
2/22/2005,5.434985,9.144072,22.189903,89.478866,39.64619
2/18/2005,5.738015,9.262788,22.453821,91.078707,40.195138
2/17/2005,5.855317,9.226043,22.42604,91.452941,40.179889
2/16/2005,5.904193,9.310841,22.641339,92.014287,40.103645
2/15/2005,5.835766,9.146898,23.030271,90.91966,40.179889
2/14/2005,5.816216,8.850104,22.648286,90.105703,39.760555
2/11/2005,5.845542,8.91229,22.398258,91.696193,39.722432
2/10/2005,5.796666,8.957515,22.294079,90.255399,39.84442
2/9/2005,5.855317,8.881197,22.203792,90.442513,40.042652
2/8/2005,5.796666,8.949035,22.516325,90.554785,40.561103
2/7/2005,6.021494,8.988608,22.766353,89.909232,40.797453
2/4/2005,6.275649,9.081886,22.620504,90.152485,40.759333
2/3/2005,6.177897,9.076232,22.266301,88.346815,40.728835
2/2/2005,6.216998,9.033834,22.064889,89.263687,40.454364
2/1/2005,6.148571,8.932076,22.210738,89.553714,40.111271
1/31/2005,6.471151,9.098845,22.495491,89.488224,39.951162
1/28/2005,6.35385,9.118632,22.224628,88.346815,39.974034
1/27/2005,6.216998,9.240176,22.30797,88.103563,40.469612
1/26/2005,6.041045,9.36172,22.217683,88.365524,40.622095
1/25/2005,6.099695,9.3702,22.182958,88.421664,40.622095
1/24/2005,5.953069,9.327801,22.044053,86.485013,40.461987
1/21/2005,5.698914,9.313668,21.703739,84.52029,40.41624
1/20/2005,5.415435,9.254308,21.842643,85.671056,40.690714
1/19/2005,5.679364,9.333454,21.960712,87.242831,41.003309
1/18/2005,6.099695,9.48609,21.946821,87.804177,41.544634
1/14/2005,6.304974,9.488917,21.74541,87.308321,41.163421
1/13/2005,6.314749,9.373026,21.453711,87.719979,40.89657
1/12/2005,6.129021,9.384333,21.766246,88.38424,41.232039
1/11/2005,5.962843,9.389986,21.599561,89.263687,40.858449
1/10/2005,6.471151,9.392813,21.995437,89.432085,40.957565
1/7/2005,6.940359,9.206256,22.134341,88.795897,41.163421
1/6/2005,7.331365,9.124285,22.280191,89.057858,41.209164
1/5/2005,7.468217,9.138418,22.10656,89.38531,40.629721
1/4/2005,7.34114,9.053619,22.280191,89.497582,40.576352
1/3/2005,7.311815,9.291055,22.099615,91.125489,40.675465
12/31/2004,7.448667,9.406945,22.266301,92.145268,40.27138
12/30/2004,7.311815,9.344761,22.488547,92.575634,40.454364
12/29/2004,7.126087,9.279749,22.592723,93.024715,40.744084
12/28/2004,7.634395,9.327801,22.544107,92.538217,40.583975
12/27/2004,7.917875,9.155378,22.328807,91.509073,40.248508
12/23/2004,7.771247,8.917942,22.453821,92.397878,40.065524
12/22/2004,7.712596,8.949035,22.585779,93.211828,40.385745
12/21/2004,7.683271,8.86989,22.634395,94.053852,40.103645
12/20/2004,7.790797,8.799226,22.495491,93.642194,39.798676
12/17/2004,7.507318,8.663548,22.59967,93.567353,39.661439
12/16/2004,7.01856,8.796398,22.683011,91.415517,40.21801
12/15/2004,7.477992,8.804878,22.530216,92.388521,40.431489
12/14/2004,7.771247,8.754,22.162122,93.090206,40.698338
12/13/2004,7.859223,8.677681,22.210738,92.809529,40.272418
12/10/2004,7.419342,8.691814,21.981546,92.482077,40.089879
12/9/2004,7.008785,8.655069,22.071835,93.19312,40.135515
12/8/2004,6.744856,8.451552,21.877369,92.584992,39.937764
12/7/2004,8.807413,8.338488,21.682903,89.99527,39.930159
12/6/2004,7.908099,8.310222,21.58567,91.089124,39.945371
12/3/2004,7.380241,8.361101,21.724575,90.40663,40.257206
12/2/2004,7.096762,8.445899,21.821807,90.602969,40.310446
12/1/2004,6.823057,8.553311,21.675957,89.696097,40.173543
11/30/2004,6.480927,8.491125,21.349534,88.845317,39.595507
11/29/2004,6.539578,8.544831,21.356479,89.219286,40.424534
11/26/2004,6.363625,8.635282,21.231465,89.481062,42.074979
11/24/2004,6.109471,8.643762,21.113397,89.481062,42.211883
11/23/2004,6.559128,8.703121,20.905041,89.219286,42.32597
11/22/2004,5.835766,8.683334,20.404986,89.079047,42.348786
11/19/2004,5.053754,8.57875,20.349425,87.929101,42.021739
11/18/2004,4.613872,8.626802,20.800864,88.611588,42.440054
11/17/2004,4.838701,8.400674,21.113397,88.303063,42.774709
11/16/2004,4.604097,8.400674,20.911987,87.639272,43.269081
11/15/2004,4.349943,8.471339,21.127287,88.779873,43.885147
11/12/2004,4.076239,8.431767,21.182849,89.163193,43.238657
11/11/2004,3.763434,8.369581,21.030055,88.63029,43.063725
11/10/2004,3.773209,8.281956,20.84948,86.592167,42.630198
11/9/2004,3.802535,8.366755,20.578617,86.592167,42.835553
11/8/2004,3.85141,8.366755,20.592254,87.246607,42.995273
11/5/2004,3.841635,8.383714,20.496793,85.956422,42.949641
11/4/2004,3.83186,8.369581,20.203592,85.526361,42.789918
11/3/2004,3.83186,8.211291,19.985396,84.292268,41.436096
11/2/2004,3.870961,8.27913,19.903573,85.04955,41.185108
11/1/2004,3.822085,8.293262,20.169499,84.797118,40.956934
10/29/2004,3.81231,8.338488,19.876298,85.189789,41.010173
10/28/2004,3.841635,8.349795,19.794475,84.656886,41.063416
10/27/2004,3.802535,8.330009,19.903573,83.946346,40.858061
10/26/2004,3.929612,8.174546,19.685377,82.843141,40.173543
10/25/2004,3.919837,7.925804,19.351263,81.281829,39.778044
10/22/2004,3.822085,7.869272,19.446725,82.067157,39.542267
10/21/2004,3.753659,7.931457,19.446725,83.62847,39.633536
10/20/2004,3.695008,8.016255,19.637646,82.151304,39.914947
10/19/2004,3.704783,8.038868,19.774019,80.963953,40.067063
10/18/2004,3.724333,8.132146,19.910392,81.244431,40.249599
10/15/2004,3.616807,8.11236,19.7672,80.589984,39.952975
10/14/2004,3.567931,8.126493,19.828568,79.468085,39.625928
10/13/2004,3.655907,8.301742,19.678558,79.402641,39.968187
10/12/2004,3.665683,8.27065,18.785317,81.23508,40.249599
10/11/2004,3.440854,8.267823,18.87396,80.823714,40.23439
10/8/2004,3.616807,8.23673,19.051245,80.34691,40.196359
10/7/2004,3.910061,8.330009,19.044426,81.197683,40.728762
10/6/2004,3.782984,8.414807,18.983058,82.543968,41.055809
10/5/2004,3.274676,8.313049,19.051245,81.70254,40.622282
10/4/2004,3.16715,8.242384,19.092156,81.936269,40.546226
10/1/2004,3.069398,8.22825,19.187616,80.646084,40.409322
9/30/2004,3.128049,7.982336,19.112612,80.113181,40.462562
9/29/2004,2.952096,7.968203,19.017151,79.505482,40.310446
9/28/2004,2.590416,7.824046,19.064881,79.655065,40.143119
9/27/2004,2.668617,7.877752,19.051245,79.842053,39.945371
9/24/2004,2.756593,7.95407,18.819411,79.084765,40.165938
9/23/2004,2.756593,7.894712,18.505754,78.495768,39.960583
9/22/2004,2.766368,7.894712,18.417112,79.664417,39.298881
9/21/2004,2.795694,7.987989,18.935328,82.917937,39.74762
9/20/2004,2.717493,8.033215,18.730768,82.787049,39.701987
9/17/2004,2.795694,8.016255,18.867141,82.375682,39.914947
9/16/2004,2.903221,8.038868,18.812592,81.337922,40.135515
9/15/2004,2.825019,7.925804,18.771681,80.29081,40.241995
9/14/2004,2.834795,7.934284,18.819411,80.711528,40.477774
9/13/2004,2.756593,7.948416,18.52621,80.870463,40.576646
9/10/2004,2.658842,7.914497,18.444386,80.085134,40.652705
9/9/2004,2.649067,7.903191,18.710313,78.486417,39.983399
9/8/2004,2.649067,7.982336,18.751225,78.374231,40.371294
9/7/2004,2.482889,7.922977,18.6694,78.654703,40.531014
9/3/2004,2.277611,7.821219,18.928509,77.543079,40.50059
9/2/2004,2.306936,7.880578,18.744406,77.842004,40.401715
9/1/2004,2.21896,7.886232,18.539848,76.861153,40.029035
8/31/2004,2.267836,7.96255,18.423931,76.590251,40.059455
8/30/2004,2.326487,7.891884,18.410293,75.898989,40.462562
8/27/2004,2.375362,7.96255,18.52621,75.973722,40.736369
8/26/2004,2.365587,8.007776,18.47848,76.16989,40.979753
8/25/2004,2.346037,7.996469,18.376201,76.608938,41.147077
8/24/2004,2.326487,7.872099,18.321652,76.338036,40.964541
8/23/2004,2.287386,7.863619,18.164822,75.618743,40.918905
8/20/2004,2.179859,7.869272,18.458023,74.077416,41.565395
8/19/2004,2.150534,7.826872,18.137548,73.423512,41.725115
8/18/2004,2.111433,7.874925,18.055724,74.077416,41.420884
8/17/2004,2.189634,7.750555,17.98072,73.451536,41.709902
8/16/2004,2.170084,7.592264,17.557965,73.395489,41.201521
8/13/2004,2.130984,7.484853,17.598876,71.396427,40.518624
8/12/2004,2.003906,7.493333,17.626151,72.255836,39.949542
8/11/2004,2.111433,7.657276,17.967083,73.507589,39.175591
8/10/2004,2.21896,7.685543,18.233009,73.806514,39.539803
8/9/2004,2.170084,7.63749,17.837528,72.227813,38.978307
8/6/2004,2.277611,7.66293,17.960264,72.993808,38.947959
8/5/2004,2.346037,7.792953,18.328469,74.030706,39.494275
8/4/2004,2.267836,7.925804,18.519391,76.113844,40.366868
8/3/2004,2.365587,8.075614,18.580759,76.422105,40.116471
8/2/2004,2.424238,8.126493,18.723949,77.019955,40.351693
7/30/2004,2.453563,7.744901,18.751225,76.487495,40.222699
7/29/2004,2.443788,7.784474,18.57394,76.524862,40.579325
7/28/2004,2.394913,7.790127,18.62167,75.852279,40.905598
7/27/2004,2.453563,8.123666,18.744406,75.161016,40.898012
7/26/2004,2.336262,7.94559,18.396656,75.067603,39.949542
7/23/2004,2.346037,7.911671,18.464842,75.263772,40.336517
7/22/2004,2.443788,7.976683,18.798955,75.824256,40.146823
7/21/2004,2.404688,7.883405,18.860323,76.197914,40.306165
7/20/2004,2.551315,8.013429,19.201254,77.356247,40.404807
7/19/2004,2.25806,7.917324,19.044426,75.497307,40.108885
7/16/2004,2.414463,7.886232,18.962602,75.478628,39.949542
7/15/2004,2.551315,7.971029,19.030788,75.945698,39.706734
7/14/2004,2.570865,7.914497,18.948965,74.731312,39.896428
7/13/2004,2.54154,7.857965,18.192097,74.264241,40.222699
7/12/2004,2.649067,7.877752,18.287558,74.665922,39.615679
7/9/2004,2.727268,7.798607,18.076181,74.675266,39.27423
7/8/2004,2.717493,7.807087,18.069362,74.105439,39.592917
7/7/2004,2.785919,7.713808,18.014813,75.646774,39.699145
7/6/2004,2.825019,7.705329,17.817072,74.787358,39.51704
7/2/2004,2.932546,7.903191,17.810255,75.198382,39.403223
7/1/2004,2.942321,7.866445,17.939808,75.57204,39.27423
6/30/2004,3.010747,7.942764,17.728431,76.310013,39.835725
6/29/2004,3.010747,7.872099,18.007994,75.730843,39.441161
6/28/2004,3.000972,7.821219,18.123911,75.459941,39.805373
6/25/2004,2.971647,7.920151,18.403474,74.572509,39.843311
6/24/2004,2.942321,7.889058,18.464842,74.497776,40.32893
6/23/2004,2.942321,7.976683,18.485299,74.778022,40.632439
6/22/2004,2.932546,7.993642,18.342107,73.26471,41.019416
6/21/2004,2.932546,8.11236,18.314833,72.844349,41.67955
6/18/2004,3.059623,8.389367,18.355744,73.077885,42.203104
6/17/2004,3.020522,8.313049,18.219371,72.797639,42.377622
6/16/2004,3.069398,8.366755,18.212552,73.021831,42.582492
6/15/2004,3.157375,8.327182,18.192097,72.302546,43.03017
6/14/2004,3.176925,8.146279,18.410293,71.639306,42.779775
6/10/2004,3.088949,8.369581,18.444386,71.872841,43.401971
6/9/2004,3.1867,8.335662,18.123911,71.00409,43.272978
6/8/2004,3.118274,8.4035,18.301195,71.433794,43.766183
6/7/2004,3.137824,8.301742,18.144367,70.649107,43.629603
6/4/2004,3.088949,8.140626,18.314833,69.267861,42.939118
6/3/2004,3.010747,8.027561,18.082999,69.211866,42.946704
6/2/2004,3.098724,8.134973,18.021632,68.847882,42.75701
6/1/2004,3.098724,8.177372,18.048906,67.961271,42.066524
5/28/2004,2.932546,8.183025,18.001175,68.670564,42.28657
5/27/2004,2.971647,8.304569,17.912534,68.353246,42.468677
5/26/2004,3.020522,8.392194,17.557965,68.969212,41.94512
5/25/2004,3.069398,8.358275,17.353407,68.847882,42.104465
5/24/2004,3.020522,8.134973,17.28522,67.102657,41.725078
5/21/2004,3.049848,8.084094,17.353407,65.926725,41.800954
5/20/2004,3.030297,8.047348,17.257945,66.272041,41.61126
5/19/2004,3.108499,7.948416,17.557965,66.48669,41.565733
5/18/2004,3.020522,7.951244,17.58524,66.944002,41.793365
5/17/2004,2.981422,7.809913,17.639789,65.842734,41.407302
5/14/2004,3.088949,8.013429,17.844347,66.262706,41.679819
5/13/2004,3.049848,7.894712,17.789798,65.917391,41.823646
5/12/2004,3.098724,7.990816,17.776161,66.542692,41.679819
5/11/2004,3.079173,8.050174,18.035269,66.430696,41.278613
5/10/2004,2.873895,7.928631,18.164822,65.964057,41.800937
5/7/2004,3.108499,8.132146,18.212552,66.841341,40.801712
5/6/2004,3.137824,8.055828,18.594396,67.503967,41.316464
5/5/2004,3.343103,8.27065,18.962602,68.213253,42.285409
5/4/2004,3.352878,8.386541,18.82623,68.185255,42.391387
5/3/2004,3.352878,8.460032,18.928509,67.970605,42.800162
4/30/2004,3.225801,8.525044,18.567121,67.111992,43.148377
4/29/2004,3.069398,8.640935,18.533029,67.513294,43.57986
4/28/2004,3.235576,8.536351,18.82623,68.19459,43.890225
4/27/2004,3.372428,8.471339,18.546666,69.249191,44.359558
4/26/2004,3.48973,8.437419,18.628489,68.110599,44.011344
4/23/2004,3.577706,8.174546,18.642127,69.202532,44.639646
4/22/2004,3.538605,8.225424,18.683038,70.350459,44.359558
4/21/2004,3.391978,8.318703,18.376201,68.903883,44.170311
